AR,PR,MA,ML,AR,EC,CA,ED,EX,R,Class
38125,704.918,238.6497302,203.5074201,1.172683188,0.522327068,38406,220.3230756,0.793873896,0.96414536,0
38134,717.612,247.7518689,196.2718315,1.262289484,0.610246874,38522,220.3490794,0.778403756,0.930556702,0
38145,762.943,256.1133025,190.105434,1.347217158,0.670100002,38876,220.3808577,0.740277131,0.82349942,0
38148,700.346,240.6779695,202.0961522,1.190908223,0.543057876,38456,220.3895237,0.774295689,0.977363988,0
38151,715.089,240.298028,202.5908511,1.186124776,0.537785626,38724,220.3981894,0.777196056,0.937552498,0
38153,705.654,236.4775468,205.6593189,1.14985087,0.493619473,38510,220.4039663,0.784911949,0.962841811,0
38159,707.153,247.7144126,196.5599343,1.260248756,0.608577894,38483,220.4212961,0.750599945,0.958914913,0
38159,701.909,243.5396831,199.7537433,1.219199596,0.572062194,38461,220.4212961,0.784486658,0.973296646,0
38170,723.21,247.5815839,196.6482473,1.259007326,0.607556381,38617,220.453064,0.769106772,0.917071461,0
38171,707.456,233.9457354,208.03934,1.124526426,0.457395792,38570,220.4559518,0.793180118,0.958394987,0
38172,712.28,255.3327747,190.5454144,1.340010073,0.665651159,38486,220.4588395,0.744093567,0.94548203,0
38179,719.145,250.8627928,194.0046836,1.293075962,0.633979598,38618,220.4790525,0.737672927,0.927687025,0
38183,721.729,246.5615485,197.5135069,1.248327531,0.598568249,38626,220.4906019,0.798173001,0.921152636,0
38185,713.378,228.1868579,213.4553209,1.069014616,0.353483116,38677,220.4963764,0.775361436,0.942894788,0
38187,732.35,252.5368639,192.8005396,1.30983484,0.645860986,38625,220.5021508,0.788287265,0.89472183,0
38190,706.192,250.1782298,194.68827,1.285019533,0.62801865,38507,220.510812,0.796986519,0.962307644,0
38191,703.597,249.3851018,195.2092877,1.277526826,0.622320642,38438,220.513699,0.778566041,0.969444467,0
38192,706.381,251.3090882,193.9290045,1.295881907,0.636016747,38486,220.516586,0.814345722,0.96184313,0
38194,703.614,243.4245437,199.9769685,1.217262896,0.570186581,38483,220.5223598,0.769326834,0.96947377,0
38195,719.457,243.2856909,200.212062,1.21514003,0.568113196,38604,220.5252467,0.778536486,0.927271034,0
38200,701.769,239.6062492,203.1787473,1.179287954,0.530045317,38503,220.5396804,0.758568648,0.9747312,0
38210,705.63,236.731011,205.9160211,1.149648336,0.493349441,38529,220.5685449,0.782158356,0.964345878,0
38216,710.146,241.9492655,201.2045958,1.202503673,0.555377603,38542,220.5858618,0.776747967,0.952269341,0
38217,713.032,242.9114813,200.5515465,1.211217193,0.564232773,38593,220.5887479,0.75827381,0.94460103,0
38218,715.604,248.5088987,196.2365437,1.266374214,0.613549832,38565,220.5916338,0.76436,0.937847664,0
38220,709.411,253.5306606,192.2603594,1.318684004,0.651868773,38562,220.5974057,0.755918593,0.954343479,0
38222,709.963,246.2705253,197.7036161,1.245655139,0.596261316,38555,220.6031774,0.780773788,0.952909903,0
38222,715.843,246.2234895,198.2120835,1.242222397,0.593262827,38662,220.6031774,0.757936901,0.937319619,0
38222,701.048,241.2438759,201.8755265,1.195012987,0.547491889,38491,220.6031774,0.792330017,0.977299694,0
38233,709.54,239.6696899,203.3235252,1.178760253,0.529437524,38594,220.6349191,0.783110073,0.954320984,0
38240,703.058,240.6770114,202.4127145,1.189040975,0.541013495,38518,220.6551159,0.783767165,0.972177216,0
38241,709.687,237.3868273,206.3266894,1.150538633,0.494534281,38572,220.6580011,0.72155553,0.954125284,0
38241,705.456,246.3847077,197.8848539,1.245091289,0.595771529,38534,220.6580011,0.781161907,0.965604412,0
38273,710.319,248.5144262,196.3597375,1.265607855,0.612933935,38635,220.7503049,0.782999182,0.953225181,0
38273,704.621,242.7123622,200.951906,1.207813188,0.560812838,38580,220.7503049,0.790601115,0.968704249,0
38276,706.425,242.7626416,200.9557407,1.208040341,0.561042606,38627,220.7589564,0.752812525,0.963838543,0
38284,716.131,250.4616552,195.1792736,1.283238996,0.626678306,38694,220.7820254,0.783817538,0.938085069,0
38285,709.287,247.6137766,197.3269149,1.254840358,0.604092613,38609,220.7849088,0.742331407,0.956300792,0
38286,725.536,263.2077967,185.3746672,1.419869288,0.709912205,38646,220.7877923,0.735279432,0.91396997,0
38290,708.533,244.9577089,199.238526,1.22946959,0.581762275,38631,220.7993256,0.749799283,0.958462367,0
38300,709.442,244.0048329,200.1783035,1.218937461,0.571809209,38656,220.8281562,0.778455285,0.956257483,0
38303,704.69,245.045462,199.2502046,1.229837944,0.582102717,38608,220.8368046,0.753699331,0.969273719,0
38307,710.914,253.1995398,192.8264566,1.313095435,0.64809527,38617,220.8483354,0.780469419,0.952475629,0
38331,702.785,237.5984187,205.9284597,1.153791074,0.498815772,38639,220.9175072,0.787974098,0.975247951,0
38333,718.19,237.9449273,205.4905757,1.157935962,0.504167967,38776,220.9232705,0.78515833,0.93390772,0
38338,718.737,247.1090982,197.705007,1.249887912,0.599904331,38802,220.9376782,0.764131388,0.932608377,0
38344,719.605,249.9302987,195.6478006,1.277450081,0.622261488,38741,220.9549662,0.778558376,0.930505481,0
38347,705.936,245.5716781,199.1923397,1.232836958,0.584855824,38686,220.9636097,0.77801899,0.966964651,0
38348,705.689,241.9954291,201.8432332,1.198927629,0.551645466,38638,220.9664908,0.771279163,0.967666903,0
38354,715.527,253.6098213,192.8160004,1.315294482,0.649588466,38702,220.9837766,0.79630437,0.941387604,0
38376,720.955,240.808642,203.7592797,1.181829079,0.532951098,38872,221.047146,0.725663717,0.927797618,0
38377,706.076,245.3423568,199.3552146,1.230679405,0.582878528,38698,221.050026,0.794324626,0.967337417,0
38380,784.252,257.6520823,190.1348975,1.355101487,0.674853084,39006,221.0586658,0.775839415,0.784157977,0
38396,709.443,250.3804559,195.7388897,1.279155391,0.623572095,38723,221.1047389,0.74843086,0.958651666,0
38407,703.703,245.2510679,199.6264058,1.228550236,0.580910373,38689,221.1364086,0.783816327,0.974633746,0
38411,704.969,242.8942884,201.478931,1.205556766,0.558518217,38707,221.1479237,0.766273665,0.97123749,0
38426,718.102,248.3744091,197.2543624,1.259158003,0.607680619,38830,221.1911001,0.775781313,0.936402943,0
38426,721.068,230.7192919,212.3871881,1.086314547,0.390639625,38886,221.1911001,0.777319254,0.928715293,0
38426,709.22,244.3886801,200.506918,1.218854105,0.571728705,38709,221.1911001,0.753052306,0.960004114,0
38426,711.412,246.6966084,198.5557555,1.242455087,0.593467347,38799,221.1911001,0.752094261,0.954097306,0
38438,706.251,244.9148779,200.0705149,1.224142788,0.576781921,38751,221.2256351,0.755909538,0.968394903,0
38445,705.779,235.1825325,208.4739731,1.128114599,0.462853547,38763,221.245778,0.76966967,0.969867184,0
38457,710.385,240.6964573,203.7703174,1.181214518,0.532251517,38801,221.2803045,0.778986388,0.957629908,0
38463,714.965,228.5083775,214.5120649,1.065247205,0.344601032,38878,221.2975658,0.791419753,0.945547726,0
38472,734.036,251.0502466,195.3891348,1.284873116,0.62790875,38999,221.3234551,0.75346651,0.897263308,0
38475,708.856,250.0996987,196.0365344,1.275781065,0.620970988,38772,221.3320842,0.764758497,0.962215732,0
38487,711.559,255.00387,192.3526295,1.325710341,0.656515436,38835,221.3665972,0.791327412,0.955217107,0
38489,707.978,244.1193992,200.9500838,1.214826063,0.567804979,38782,221.3723489,0.78887067,0.964954791,0
38493,728.181,243.0025149,201.9545702,1.203253359,0.55615264,38990,221.3838517,0.750760649,0.912248038,0
38495,797.002,250.9540171,195.9506676,1.280699985,0.624752309,39373,221.3896029,0.765429889,0.76154464,0
38495,714.189,249.5145078,196.6587067,1.268769189,0.615463461,38855,221.3896029,0.770855861,0.948391983,0
38511,711.884,248.3846,197.7766784,1.255884172,0.604965381,38826,221.4356071,0.764289116,0.954940243,0
38511,711.112,249.6546704,196.6274016,1.269684023,0.616190013,38797,221.4356071,0.805029474,0.95701478,0
38512,710.718,246.2116357,199.4479802,1.234465425,0.586336991,38880,221.4384821,0.757662798,0.958101031,0
38518,716.158,244.1767609,201.1612732,1.213835829,0.566830213,38895,221.455731,0.750896756,0.943747681,0
38533,719.241,251.8181995,195.1590789,1.290322751,0.631961358,38942,221.4988473,0.784147334,0.93603872,0
38542,723.764,254.7115957,192.9009219,1.320427052,0.653031505,38941,221.5247131,0.786571429,0.924592053,0
38543,717.555,254.9755005,192.9353689,1.321559141,0.653783119,38878,221.5275869,0.783394309,0.940686668,0
38548,704.398,242.2028844,202.9686902,1.193301707,0.545653281,38857,221.5419553,0.783750813,0.976282458,0
38550,714.519,238.4852609,206.1382711,1.156918895,0.502865237,38916,221.5477024,0.792036489,0.948869928,0
38552,714.493,234.9970849,209.0326346,1.124212424,0.456912575,38959,221.5534494,0.801663548,0.948988218,0
38554,702.846,244.6156834,200.9127896,1.217521711,0.570438109,38816,221.5591962,0.764960317,0.980751434,0
38554,709.931,252.7970964,194.4687204,1.299937059,0.638926226,38842,221.5591962,0.773865917,0.961273624,0
38559,741.248,249.1681867,197.8475328,1.259394965,0.60787586,39182,221.5735625,0.77118,0.881878099,0
38559,715.718,232.6019471,211.3998535,1.100293796,0.417127089,39012,221.5735625,0.768490284,0.945914204,0
38567,707.74,245.2802759,200.6778893,1.222258599,0.574994225,38880,221.5965467,0.779509257,0.967560741,0
38577,728.126,243.8771137,201.6438623,1.209444765,0.562458249,38948,221.6252736,0.782685441,0.914376881,0
38579,716.173,244.7539586,201.0759051,1.217221718,0.570146538,39039,221.6310186,0.797944072,0.945202676,0
38581,709.625,234.0327802,210.328979,1.112698693,0.438531348,38948,221.6367634,0.779792222,0.962776607,0
38591,715.273,254.4732576,193.2214516,1.317003136,0.650741166,38926,221.6654851,0.790734366,0.947877541,0
38594,725.607,261.2436015,188.3145341,1.387272643,0.693102712,38974,221.6741009,0.808589985,0.921142306,0
38594,708.534,246.1440961,199.841693,1.23169541,0.583811778,38925,221.6741009,0.765936334,0.966069266,0
38600,716.517,254.1292876,193.9916405,1.310001229,0.645975595,38940,221.6913314,0.715265167,0.944809325,0
38602,712.975,246.9570943,199.2321307,1.239544513,0.590895708,38979,221.6970746,0.751596573,0.954269551,0
38609,710.915,248.6802633,197.9753156,1.256117524,0.605160025,38911,221.7171748,0.773820499,0.959981938,0
38613,712.049,252.2318701,195.6011238,1.289521579,0.631370412,38925,221.7286597,0.766587254,0.957025803,0
38618,706.341,241.8649994,203.5344634,1.188324549,0.540224486,38913,221.7430151,0.79148221,0.972681846,0
38625,724.328,241.4480239,203.9764164,1.183705588,0.535074838,39111,221.763111,0.769928439,0.925140745,0
38627,715.538,254.513712,193.625495,1.314463842,0.64902573,38930,221.7688524,0.773328795,0.948059159,0
38628,720.599,251.4163481,196.6785032,1.278311274,0.622924354,39014,221.771723,0.74025526,0.934813072,0
38631,710.756,236.0033248,208.6035706,1.131348443,0.467674089,39019,221.7803347,0.78654179,0.960958749,0
38641,718.184,247.7468033,198.8496914,1.245899863,0.596473563,39027,221.8090378,0.753206503,0.941427261,0
38642,723.426,236.4650119,208.2948544,1.135241735,0.473358895,39103,221.8119079,0.767010719,0.927857395,0
38650,705.316,246.2123643,200.1466011,1.230160108,0.582400056,38932,221.8348674,0.784373415,0.976319336,0
38653,713.967,250.1955429,196.9725114,1.270205376,0.616602981,38972,221.8434766,0.772303143,0.952876887,0
38669,721.004,248.3315607,198.7615526,1.249394349,0.599482579,39053,221.8893868,0.740700303,0.934754268,0
38670,711.562,245.5214698,200.8051418,1.222685174,0.575400165,39010,221.8922558,0.763625592,0.95975093,0
38677,741.296,257.0073181,191.8132715,1.339882877,0.665571727,39266,221.9123383,0.776896192,0.88446231,0
38677,710.617,248.8307495,198.0754875,1.256242015,0.605263796,38972,221.9123383,0.774298813,0.962479435,0
38692,706.244,234.5964057,210.1986918,1.11606977,0.444051364,38959,221.9553659,0.767728878,0.974813423,0
38695,713.214,244.5323482,201.7008856,1.212351386,0.565361317,39019,221.9639705,0.773590564,0.955927589,0
38701,718.151,248.2347968,199.6790345,1.243169056,0.594093726,39125,221.9811785,0.764600126,0.942975723,0
38702,705.036,240.7685272,204.9088231,1.175003221,0.525066023,38966,221.9840464,0.774799303,0.978409557,0
38702,714.602,251.9059627,195.8963011,1.28591485,0.628689445,39018,221.9840464,0.79300877,0.952389981,0
38702,708.716,251.2348757,196.4299548,1.279004905,0.623456761,39004,221.9840464,0.751072212,0.968275175,0
38713,711.163,242.9600789,203.0492489,1.196557388,0.54913918,39057,222.0155907,0.771928775,0.96189659,0
38723,716.994,254.2911515,194.5626858,1.306988288,0.643890329,39073,222.0442634,0.755231798,0.94655928,0
38727,711.247,245.0828861,201.8026417,1.214468175,0.56745315,39004,222.0557314,0.749144018,0.962017172,0
38729,727.147,240.518967,205.2125207,1.172048207,0.521572075,39234,222.0614652,0.782783572,0.920453205,0
38746,714.422,250.5392244,197.0547139,1.271419594,0.61756174,39096,222.1101965,0.767916601,0.953953265,0
38747,704.737,245.5420687,201.2303264,1.220204097,0.573029088,39008,222.1130627,0.791886368,0.980378549,0
38760,709.626,247.1737754,199.9785686,1.236001323,0.587725199,39056,222.1503202,0.769520935,0.96724077,0
38768,717.447,245.1300901,201.5737773,1.216081245,0.569034746,39165,222.1732447,0.769389537,0.946462939,0
38771,716.198,249.3478187,198.1711632,1.258244715,0.60692651,39156,222.1818408,0.782114904,0.949840446,0
38776,711.692,242.0840129,204.0855316,1.186189001,0.53785718,39108,222.1961669,0.775209916,0.962030194,0
38792,718.64,242.7816822,203.6017906,1.192433925,0.544715524,39186,222.2420042,0.760985562,0.943907119,0
38794,721.177,254.0607593,194.6134395,1.305463589,0.642826979,39179,222.2477332,0.779778894,0.937326057,0
38795,715.694,249.8717632,197.9022952,1.262601643,0.610501055,39140,222.2505976,0.800871163,0.951767493,0
38798,716.355,251.7188293,196.4911875,1.281069306,0.625033544,39139,222.2591907,0.792539935,0.950085324,0
38800,721.457,248.267441,199.3780455,1.245209523,0.595874322,39236,222.2649193,0.774512935,0.936743496,0
38802,707.093,245.7514913,201.2395485,1.221188842,0.573973077,39092,222.2706477,0.791958363,0.975238639,0
38807,711.716,245.517524,201.724119,1.217095533,0.570023786,39161,222.284968,0.791527291,0.962734369,0
38807,722.477,251.3515622,197.0649577,1.275475687,0.620734026,39200,222.284968,0.754882509,0.93426888,0
38814,717.913,254.3454882,194.5432979,1.307397844,0.644175028,39196,222.305015,0.745992697,0.946356197,0
38819,730.463,249.1774369,198.9668858,1.25235632,0.602001716,39314,222.3193331,0.780281407,0.914234829,0
38823,724.18,255.1920319,193.7837191,1.316890981,0.650665703,39221,222.330787,0.748568344,0.930263332,0
38825,721.732,249.2813549,198.6156567,1.255094181,0.604305159,39189,222.3365137,0.760201284,0.936632894,0
38830,710.511,249.0252004,198.7498551,1.252957896,0.602509891,39153,222.3508298,0.765123153,0.966575188,0
38830,724.363,253.4957437,195.3429245,1.297696061,0.637323375,39225,222.3508298,0.761193445,0.929961003,0
38834,713.685,248.8086305,198.8165004,1.251448597,0.601232724,39151,222.3622821,0.772600668,0.958095615,0
38837,715.528,253.2922345,195.3822164,1.296393495,0.636386041,39154,222.3708708,0.787960558,0.953240032,0
38838,711.171,244.2392537,202.8969925,1.203759852,0.556674833,39190,222.3737337,0.78785297,0.964980737,0
38841,721.773,257.9059406,191.9627768,1.343520576,0.667830795,39169,222.382322,0.787147374,0.936912434,0
38844,708.154,246.9118386,200.5332172,1.231276503,0.583427453,39120,222.3909101,0.780470163,0.973370958,0
38845,710.022,242.8479608,203.978555,1.190556335,0.54267393,39162,222.3937727,0.769086085,0.96828093,0
38848,709.386,245.7824019,201.9473773,1.217061619,0.569990784,39160,222.4023602,0.774234694,0.970092848,0
38848,719.237,260.7438934,189.9817858,1.372467851,0.684924,39210,222.4023602,0.728076916,0.943701157,0
38852,716.903,252.0850582,197.1616516,1.278570433,0.62312343,39209,222.4138098,0.744291188,0.949953722,0
38854,714.487,241.1048062,205.4145848,1.173747261,0.523587072,39202,222.4195344,0.786932394,0.956438253,0
38855,727.362,255.8803594,193.4384231,1.322800069,0.65460379,39228,222.4223966,0.789799984,0.922901944,0
38865,711.966,250.4082226,197.8104767,1.265899697,0.613168684,39179,222.4510169,0.762133543,0.963496247,0
38866,727.944,250.8229574,197.6335925,1.269131195,0.615751253,39268,222.4538787,0.754914148,0.921687651,0
38867,719.796,251.8535653,196.7403196,1.280131931,0.624319019,39272,222.4567405,0.781843418,0.942696786,0
38871,717.084,260.5072784,190.1620627,1.369922448,0.683480972,39136,222.4681873,0.774322709,0.949938551,0
38886,716.01,243.2801926,203.9486883,1.192849999,0.545165605,39295,222.5111074,0.74242511,0.953158138,0
38887,710.41,246.8180146,201.0186174,1.227836594,0.580246907,39248,222.5139685,0.808276693,0.968269321,0
38888,711.477,244.8222746,202.4185983,1.20948508,0.562498761,39192,222.5168295,0.793713644,0.965392103,0
38890,718.332,243.0128936,204.0932073,1.190695647,0.542826007,39276,222.5225514,0.758148784,0.947103365,0
38896,726.873,241.0840446,205.7580533,1.171687041,0.521141611,39321,222.5397163,0.782175032,0.925119279,0
38897,708.832,248.9550624,199.0594684,1.250656723,0.600559701,39175,222.542577,0.764079596,0.972835343,0
38898,728.258,255.2031052,194.6186372,1.311298388,0.646866882,39279,222.5454376,0.738522878,0.921651232,0
38899,720.474,254.5505596,194.9621465,1.305640937,0.642950947,39215,222.5482982,0.762321908,0.941698058,0
38927,716.92,243.5126003,203.7606869,1.195091182,0.547575566,39284,222.6283804,0.752154423,0.951742377,0
38928,717.454,252.3058054,196.6759571,1.282850274,0.626384561,39271,222.6312399,0.801713485,0.950350556,0
